item_id,article,respondent,environment,cross_border,territorial,destination_already_present,us_screen_flagged,followup_screen_flagged,summary_sha256,original_us_cohort,followup_cohort
001-206342,6,Russia,,,,,False,False,abc7ea9f5c0b7a07d9ce5842901aedd1f2a859d47a89f67b0dbd59513d5f43dd,False,False
001-206345,3,the Republic of Moldova,,,,,False,False,7ebb6836d55a356ebe63276a6dd8b9eff224ffc231a8f3ab90fdbcc88e7aea52,True,True
001-206360,P7-4,Ukraine,,,,,False,False,3bbc8789afbcdfabd222014eef1adb4a69406608ccdbfd6a1f74ab5901478d68,False,False
001-206371,6,Ukraine,,,armed conflict,,True,True,ebf59f8a54b3a28fd6ce2ed14be66096e2550846a14b0cbd549cbbe2d39368cf,False,False
001-206504,6,Spain,,,,,False,False,9912cc63d1eaf367bda813819c8d6a3e417fd726e69cb2a6673736440e8946ad,True,True
001-206511,2,Ukraine,,,,,False,False,eb5180da126a65fc755263b89c2a3e2aa8b8d6e0bd4b55ca9001ffc402968887,False,False
001-206516,3,Ukraine,,,Crimea,,True,True,a26a38df3666a108462c4513c67db742ea87a2cceea87730d2f9f7b80e49ad20,False,False
001-206525,3,Ukraine,,,Crimea,,True,True,0d9345a87d4515e8b26d5d612394d56d8a121e143de88ed24b83d768db47ca5e,False,False
001-207136,8,Denmark,,expelling; expulsion,armed conflict,UK,True,True,e45487705fc616438d4400f0c802436996b19131aac892fa4f8a4f1a447ffcc8,True,True
001-207366,6,Spain,,,,,False,False,8e5a2d8deb74476c46123f2979423b62eeaa45d4ecabf262dff0fdf8bcfa8cf1,True,True
001-207474,3,Ukraine,,,,,False,False,d0327f67a6d8d582f85b0d7fdb7b470574dce4843835bac2a8a167baecce5ed6,False,False
001-207667,14,Denmark,,,,,False,False,b7ad0a001764c57e5c2f98f5a8aaa565d03269eac0553737f9ebe3197bd2bd6e,True,True
001-207695,8,Switzerland,,,,,False,False,f8d088f4769ea0dc366e52f314d421237d681d70d6d0071cbcde8a7780f295ee,True,True
001-207806,5,the Netherlands,,,,,False,False,6ff7d526812d18970c270208b32c328914b4c5ad262f2c9002f1d4a939987a3e,True,True
001-207848,P1-1,Bosnia and Herzegovina,,,,,False,False,6cf6fc09c50a2a6f80b900d78e7c2d51f66d24870dbc4c3f3701e7d88cbc4772,True,True
001-207849,P1-1,Bosnia and Herzegovina,,,,,False,False,bd741ea0fab8d0f9e0d0d81ad4e1b01940ebf3f3a0bdc96bf707cecf62936855,True,True
001-207850,P1-1,Bosnia and Herzegovina,,,,,False,False,188b41031e7f7a6be7e2b2763501098ef07ba2aa1fe1bc1270c737c2e1672931,True,True
001-208280,10,Liechtenstein,,,,,False,False,e40aa147a5af457d9d0b4f1ec291576fff00308e907be297c2fd528ff82ff0e7,True,True
001-208447,34,Malta,,deportation,,,True,True,1f35d20caa2c4c71d90a433193f54e16b3150266bfad875d8e7ed8e9b2318443,True,True
001-208534,6,Türkiye,,,,Ukraine,True,True,f241a3da6e8551984ae8cc2e8705a6d682738785c5f48a969161b224a6b8413d,True,False
001-208547,6,Ireland,,extradited,,,True,True,5d9fa32d9b5d83afc0b52e1af1f27e70b01910e98bba9c9b2142d32aa8dbf817,True,True
001-208589,3,Montenegro,,,,,False,False,dc51726bb1730c7b073c6c463b67f89a51a2cac50b0ff372410c527b286ad739,True,True
001-208592,2,Romania,,,,,False,False,68eecb1583a17af32be746b481eea992cd2c784024bdae03c056c61354e2f1f5,True,True
001-208764,P1-1,Malta,,,,,False,False,9d54219aab0deed797ed8b284e273a81df03a692c2a852f0bd0a96a6118f9f2e,True,True
001-209035,8,Austria,,,,,False,False,8f0c1977872f0f9474b9cffe260a4918bcedd514a885a1cd0846dfe6e3a5852d,True,True
001-209152,3,Romania,,,,,False,False,2f3067fdc7c82345c32419b2a9b44a39fef1246aacad0266684b5bce94b33ddf,True,True
001-209154,13,Poland,,,,,False,False,3395ac4642f9c91a632c7441c20edb1a7f022731211ce541342edc5c4cd9030f,True,True
001-209330,13,Ukraine,,,,,False,False,b836d7acaacd83fc4094e9ed5d07eeb6fa1decb2d572d75b7b3d3319e218be23,False,False
001-209358,6,Norway,,,,,False,False,2e56288dce3ceeae36ac164a7c0a52eb661180c4d3f8bb4325d22fe427d16201,True,True
001-209373,3,the Republic of Moldova,,,,Ukraine,True,True,e849da4a614310a8a13657ee3fe943bc0352ff0ccfd2d3b521027f06f88f65a6,True,True
001-209438,5,Russia,,,,,False,False,a9ba767392dcd52df5057ea5289b822924bd0c638522cf38642fbe807d394133,False,False
001-209520,3,France,,Asylum; asylum; deportation; refugee; Refugees,Chechen,Turkey; Russia; Ukraine,True,True,f822d5037c062fd6b83d70cc0d74e401ac26b537be88d0d686dcfc942c8b80f3,True,True
001-209992,8,Iceland,,,,,False,False,5c81836a7b5c63eaddff8a328b24c13f5493439dc751e803fb97ab020ea565c5,True,True
001-210046,5,Montenegro,,,,,False,False,94fc7adfa828d0ea10d6ad00916c65d26ba5e4e2a3e0a5351a406ad6f77dfb2f,True,True
001-210078,8,Sweden,,border,,,True,True,1c00b49bbe0fcdac7868202b15a3c7293bab7c0e6dd5beba04f091f6be3c6a9f,True,True
001-210089,P1-3,Spain,,,,,False,False,506f86005da79c5a8f018b29103c4e9a4f7bd61b192784b1a5f940b8924868c4,True,True
001-210257,P1-3,Bulgaria,,,,,False,False,92e85a3f178d9a64b5e72a6cf1e3eae98db4ab994b62bda64dbb51040b1f5a6a,True,True
001-210282,13,Lithuania,,,,,False,False,83158205ecceda5b8ae65a261be5eb9323152f0449a96f293c1c70f71b636243,True,True
001-210304,5,Ukraine,,,,,False,False,96b433e34841fe9a8194df81f60a0649c0912c9bc196dcf0bd34fb4964a92486,False,False
001-210322,2,Ukraine,toxic,,,,True,True,77aa6aab0776315b47e2e35bdd9a0d3425743ad24985cbbafa5f5a1d6fac2954,False,False
001-210332,11,Norway,,,,,False,False,9120ccc86e3a746f4d458a327571765533ecf1b40b1c2f7a88544ac492a1fcbd,True,True
001-210413,11,the Republic of Moldova,,,armed conflict; Transnistria,Russia,True,True,a66e9eedf3a577a355ebd64614903f80f7e76dd00241e2bedc1e55931e7cc2d2,True,True
001-210537,2,the Republic of Moldova,,,Transnistria,Russia; Ukraine,True,True,3f10e4ba5b47c3832116be6cffee23c2bc998088716ca3cfe85fd7e1545b55ee,True,True
001-210680,5,Cyprus,,asylum; deport; deportation; deported,,,True,True,9d7f90f43173cc60b709b8848fbca03cdaf930358117d6907c403a2b65c5ee38,True,True
001-210689,6,the Republic of Moldova,,,armed conflict,Russia,True,True,b7f186ffccdbf6892ac0db8602bdda6d8c07d8c6ecd8f21327b6661c51cf328a,True,True
001-211017,13,the Republic of Moldova,,,,Russia,True,True,595376807099b027ad5212f6cd8dff493313ffa8a27f5050c23f2345d9c152e9,True,True
001-211020,9,the Republic of Moldova,,,,Russia,True,True,b498bbaffe4e8e728d0001c9ba6591242646a7eb2425d46e1ee3dea8cfd27e01,True,True
001-211138,6,Hungary,,,,,False,False,1451809fbb8751b8d81b3a47be8fd7afdcd805d5ffdc9dc5fad243dbeccaf436,True,True
001-211596,P7-4,Croatia,,,,,False,False,35544c4267b32038093235dcaf445fba411ec7dbffaf8262c56f3ff6ee27020d,True,True
001-211777,10,France,,,,,False,False,8370c58c7b0789fe4f0c3a92b1b443b98062b11546e5a80fd4db15acf73da852,True,True
001-211795,8,Denmark,,asylum; expulsion,,,True,True,dfd7565d0dacfbb6ea1e7bbd58c717b84e6dccc9be5eb4d0113fe4e6e032f39c,True,True
001-211814,11,Armenia,,,,,False,False,111f8ac1986ebeefa9adbae08a509640ec738a98546b1f298b42ffacde0702c3,True,True
001-211892,2,Russia,,extradited,,,True,True,4b76de095afffb2f8f415cf35ed23346e03caf82d25e95ae5d7855b811329671,False,False
001-212150,8,Slovakia,,,,,False,False,cf7f1c4e45785a80e43ab827281e15418218f44b7ab857150caa14fedcfe487a,True,True
001-212829,P7-4,Switzerland,,,,,False,False,a5876633ae9fd4f0b1bca9a5027c322a7857a9d5d59e1d2d541df56d129a1002,True,True
001-212843,3,Romania,,,,,False,False,027bf5806aa1c2b39d282b82722d062a9c9e4b1942a370aa997c50acc8a62b76,True,True
001-212897,7,Ukraine,,,,,False,False,7e564d21cd565a2e9aed868c60e78cae13ad4f1d1cab79d998295e3fd141c7ae,False,False
001-212970,8,Montenegro,,,,,False,False,38b3f846b1ff8f902197a22ca33aeabcb5d0ff60925e4fff4fc094bf7e5c885c,True,True
001-213203,14,Georgia,,,,,False,False,16708af1ef062579ddd68eb99e31f7bc8ca2d55a74f290cd060e21ec855fa92c,True,True
001-213406,8,Norway,,,,,False,False,a660d3ca739729748d6027b2667988f77d253a24c4def9c120d145960a6b9c7f,True,True
001-213407,8,Norway,,,,,False,False,66128983e53f6ba01b1742133dd9fe14dade55d67f0550c0173d186900f876bb,True,True
001-213522,8,Denmark,,deportation; expel; expelled; expulsion,,Turkey,True,True,d0b966b9f55dd308670085749d4baf47eb004c765913625f75a378253d30b160,True,True
001-213525,6,Romania,,,,,False,False,2bbfa8914f65341cf209029fb88ede1bccb32841b6e4144f6ea4def8c83c6504,True,True
001-213529,6,Norway,,,,,False,False,379829bb1ff45736913bce2bb1564d1e0e8d440c5954ac481ccc6b4192187289,True,True
001-213706,13,the Republic of Moldova,,,,Russia,True,True,de88604b23991f47f9f7c285a42ac7866d2877051fcb18d5663e901f7c51265a,True,True
001-213706,P4-2,the Republic of Moldova,,,,Russia,True,True,de88604b23991f47f9f7c285a42ac7866d2877051fcb18d5663e901f7c51265a,True,True
001-213730,5,Hungary,,,,,False,False,8d12f4cf3500d6327f584d2cc5ee4a26ed9259bcae0a7b6829522f74efc12a04,True,True
001-213788,10,Azerbaijan,environmental,,,Russia,True,True,694cd7c950face55e922e45ca3996dc02eac7ee7f8efc39c7d017e253e1795da,True,True
001-213796,13,Malta,,,,,False,False,0f85c3df706eec7f03e34cde0a02b661114b28a94176101c4ff4ddcafe734190,True,True
001-213853,6,Slovakia,,,,,False,False,6a63122ec4b6909b2d73fd207b355d4d19f8e78f0eb0e723b1a4d8a4275a3f54,True,True
001-213901,6,Lithuania,,,,,False,False,4f4fc4fbdf04c91964b54b52deb0519a937bef85dcba2f9bdcb461553cb197aa,True,True
001-214012,8,Croatia,,,,,False,False,47a39325a59bee252eac160009c1c3e79cdbf62b81b7808e50788320b2a57f2a,True,True
001-214047,3,Romania,,,,,False,False,2ab9680a91bf0b5849d1abac7765c7e95a05ef4a95800575caa5ba0c822d4bd5,True,True
001-214048,3,Romania,,,,,False,False,a4a8639b9c3c48343f4f872160f3cf4679ae0906f11a73513c201923720cda75,True,True
001-214780,2,Ukraine,,,,,False,False,b8ea8f6945ca4bb625cfd3a826a7e38d34c67f3fa3343419e0f8c08c5fea9021,False,False
001-215132,13,Malta,,,,,False,False,cb98662a951ba119841ef9d4c7c75b13fa7de7fac23b8f045deef6393367ed8a,True,True
001-215132,P1-1,Malta,,,,,False,False,cb98662a951ba119841ef9d4c7c75b13fa7de7fac23b8f045deef6393367ed8a,True,True
001-215166,6,Spain,,,,,False,False,c26c337384a3fee1c25b57e19312df8b60dd112ead26a7367060c05af58abcfd,True,True
001-215170,3,Lithuania,,,,,False,False,8f4b8e543f3e0374375288ab678a72f6253f93e924638944a81454a32d9b4fa9,True,True
001-215176,8,Norway,,,,,False,False,faacae131edd09c9dcef738f868022abab2adb06f5ec88a9f551af4fce20aa1c,True,True
001-215177,8,Norway,,,,,False,False,7f22204dbddf9b57f24ea9c875cbc56bfdd260f9fdbcab42d399e7f7754babf7,True,True
001-215350,8,Ukraine,,Border,,,True,True,08cd04febd13c6a8eac305d725b8bd8cdf74b546af3f92dc431adcfe39169385,False,False
001-215708,6,Czechia,,,,,False,False,011ef39bb3d2029c20c19b9b4878edcb00240b160d64589eae31c8ba308e2692,True,True
001-215716,14,Georgia,,,,,False,False,498a410b0ebb5cc7eb6e324560d458c2f384445c700a7137e60d637f8865f1c7,True,True
001-215735,6,Montenegro,,,,,False,False,6df9d0588ccd288c8af1af6c233098f3371f61055d49f8267aee179d2b738a76,True,True
001-215898,13,Ukraine,,,,,False,False,0f9e0ed1450b4764d2ca14fae04dad19883a268167cd97fbd274ac6f2219e51b,False,False
001-215913,6,Armenia,,,,,False,False,f6d25062385c14171e6142b46760eb466287927253fdf5136599d81532c9634b,True,True
001-216184,6,Iceland,,,,,False,False,8d60882f657214e78d6e269a5ebb7bdad024b5bede13566e1d99c4367adae171,True,True
001-216193,P1-1,Türkiye,,,,,False,False,0d06661a20c5e3df0970b342daf1b6922aa9cf68c953545357700d6dd6231768,True,False
001-216196,P1-1,Czechia,,,,,False,False,116e2a5a761b78380e58690186c2c7e8754ece78c1193eee5841d9a30c58a41d,True,True
001-216348,8,Norway,,,,US,True,False,b7e04feec1d1b7c69488b4dce3d42a1f351eec34f25cff5bbe79a7bb2968bf29,True,True
001-216349,P1-1,North Macedonia,,,,,False,False,3cdc8f126209a1f2896ff05001fc36aa3eb2b84ba788193da9192c64daf51f82,True,True
001-216352,5,the Republic of Moldova,,,,,False,False,f49f07547d115d85e23ab4e351792fd80cc6aa4066f8c5e969f62fa4544b5319,True,True
001-216454,8,Lithuania,,,,,False,False,35f6726789dd34362724ddb79606affe3988181de096ade1e733997e86f3d54f,True,True
001-216463,11,Switzerland,,,,,False,False,e4d8139bc2e3b9e4dd55da2997b194c882c4c5f8b040614a62c731f85688847b,True,True
001-216464,14,Estonia,,,,,False,False,f1516958c78fe395ff7fd96ca78bddd8de97f22f2d1033bd3f00435935b6751c,True,True
001-216535,6,Hungary,,,,,False,False,74614e8fc091d59036bd2525ce3bcad362f38cf2ae5f1cb1f6bc2d4242cdf1c3,True,True
001-216686,6,Georgia,,,,,False,False,ed54fa6bb75ec77ffb122b5df6a872183a65ad63734cf7109c03bd296f12bc10,True,True
001-216720,5,Hungary,,,,,False,False,ef09a9851e7e68c676ef915dadb0b5fbc41d6f2266aebb290823eca89fea764f,True,True
001-217039,10,Denmark,,,,,False,False,c680ba4b5d339d793d9bb621a1ec3891747cf2b7a15e8a1cea711920dfd53cc6,True,True
001-217415,P1-1,Bosnia and Herzegovina,,,,,False,False,1aff6629aa20daa84294315a527c968c156a54d6e00ab19df613362175dd18c5,True,True
001-217436,14,Iceland,,,,,False,False,1cf2fe152a0f4bb2467b50156e89223a83835981cb5508dd002699fb3766a7f1,True,True
001-217605,6,Cyprus,,,,,False,False,a454a4c3a72cb71affd93f435b9077ef0e0eff773ce69fb7dee0da0880fe6731,True,True
001-218022,8,Norway,,asylum; expelled; expulsion,,,True,True,9d2c6e9cb17eed724b5300f1960154f9b74b999b006e28e8fd3ef5a61c326db8,True,True
001-218074,P7-4,Greece,,,,,False,False,7bd933727476d5f15c9af65c0ce99f0d7861fa4f18c9825458e3b01a252c0d38,True,True
001-218131,P1-1,Slovenia,,,,,False,False,605671a124cd4a55d7d125dd41e2b2284c9b7eeea515c86a8d9e924744d32747,True,True
001-218132,8,Croatia,,,,,False,False,b1d43942b12150aa391d99fc852d4324f8ee05417314ce27d7270a725a0e1326,True,True
001-218941,14,Ireland,,,,,False,False,5dc8d4cb6e745dbad775c7360ae7b73d4e0c547ece0357f4535ae9aebde61cad,True,True
001-219068,2,Slovakia,,,,,False,False,c250337631bf0655ed0a287723e5847cf99c03472867aab376f555a5180bba4f,True,True
001-219194,10,Ukraine,,,,,False,False,3eb121598d1abd84feff27926de8707bd150c0a94635ca4f261e85f01e746529,False,False
001-219220,6,Georgia,,,,,False,False,5ba24f41c1195ac0ac7195d7df193537036a27b3b67e34a90908f764f8b502a0,True,True
001-219226,8,France,,,,,False,False,2e2afb0aba3d31652dc14e117f0b545ed2bb5f51e581a49dc9b6b47b86c04abe,True,True
001-219293,13,Ukraine,,,,,False,False,f77c9bf9031887e17a0378969b8963948f366f9b352e1d5f3053ebd26a77461a,False,False
001-219309,P1-1,Ukraine,,,,,False,False,6a51a50d0935303a856faeb4027506d178e1bdc35cec17dd1c0e5c78ec5839d2,False,False
001-219490,34,Ukraine,,,,Russia,True,True,18a006dc53835cbb163fad3fc9b5d99c1f4318c4e529b5ad3ec84261aeec3535,False,False
001-219493,3,Ukraine,,,,,False,False,9db8ce29f81f32de8166375b5e7ec82018db7e60f643351fe556bcfc48def4d1,False,False
001-219500,3,Croatia,,,,,False,False,9074125e0ccde3eb6e534d0bc970674d54de87107a4b48245cdafb6673ea1a8a,True,True
001-219506,5,Ukraine,,,,,False,False,54f5cfb32d35d3efd40d0e5cbfda8e559fd75ba9d4826e4b17ffe36de76460bb,False,False
001-219556,6,the Netherlands,,,,UK,False,True,bfcb1a6ca24017272dddb66a202e51a9d9f94144a0a60dfafc163f07b33edea8,True,True
001-219641,P1-1,the Republic of Moldova,,,,,False,False,55b5dc678847c89ae289a79fff9edabdbda9e9d869c7718bbdd169ef8a5e2472,True,True
001-219684,8,Russia,,,,,False,False,81744f686f9cdb38dd55be5041f06df7d22e115a213d1e0ab591ce3cd106e678,False,False
001-219944,6,San Marino,,,,,False,False,127680f33a97bd9eea27899d8104883d359d108421bd2b40489d0f436d1e5152,True,True
001-219946,6,Slovenia,,,,,False,False,b58a6cb9ba3df9d65c980feb2f10db035739dd4f4f1f6916e8997a68741c6f15,True,True
001-219984,14,Spain,,,,,False,False,9f465a0e03c6fded1492c57629969109b97618001893049e5fba81bf1f048986,True,True
001-219988,2,Belgium,,,,,False,False,a9e0542904447dc295be70009a16e785e700d374884f1e582c71c3073d3e15ca,True,True
001-220010,P1-1,Ukraine,,,,,False,False,71c79cee6718e12eebf2e25afc4ee8410b1e69fc0183ceec6eda6bcdf8d22583,False,False
001-220013,14,Sweden,,asylum; refugee; refugees,,Turkey,True,True,caf8fc09732ed0de19944cb400d7982bbb97ae605671870d499327bd6036b4c0,True,True
001-220164,6,Bosnia and Herzegovina,,,,,False,False,a71ec74303877b33696f236e6ac2c11203064588d45f0ba199bd7479858f1ac2,True,True
001-220415,6,Belgium,,,,,False,False,cc83b7eeeeddf32db16322c1f6c063fb87f3196411a8c072bdb4aeac48506fe7,True,True
001-220537,8,Malta,,,,UK,False,True,d0a8f175ff074c96f45791cfeeb7c511202484e307cb3f1b418d1ac62976c27d,True,True
001-220556,5,Russia,,,,,False,False,c3a47062f0323137a9618f8cee05161587d7cf551597f2e8cf7b0436abd33949,False,False
001-220665,6,Spain,,,,,False,False,e2c907b2a0b867c98c5649c6824405555d0b20bc894e1e517071bcabec747068,True,True
001-220712,2,Armenia,,,,,False,False,da7c9ca8dab71700a3586d4d29a31b047327a251487ffc1856d2822fd719ea0d,True,True
001-220866,10,Lithuania,,,,,False,False,4ab99e184f3a2521676a442df756586ac42d6a2275a41bcfdbe314ac4c3ce3dc,True,True
001-220885,8,Iceland,,,,,False,False,1873985657303ed117ae6c5237ca02090c0d51ff00cda594e62030f143c4b102,True,True
001-220887,6,Spain,,,,,False,False,d7f5453e0d654979c8ac930d52112770e1688563277369e458b6cb562892cf74,True,True
001-220890,9,Ukraine,,,,,False,False,7328944d44327b18650e7f1546f6766d24a51e4b1acc095479c435322daa431a,False,False
001-221266,8,Czechia,,,,,False,False,ceaa64a98a800eaf35906e499c5e6b0bfbbfc184344efb7fa5946a61180a7267,True,True
001-221480,6,the Republic of Moldova,,,,Ukraine,True,True,f74002e174be371790a11bc22df13258b2180c3a8c3e17ac464d5c989d560dbf,True,True
001-221503,14,North Macedonia,,,,Turkey,False,True,f63452bb9fdc41a4bce03ab6d976ed43b61b69c20a261a143838150fb30f7e63,True,True
001-221637,6,San Marino,,,,,False,False,abf2dac2c2b5de215f383d36a052b3bd7b8d55bfc345175577c7defc0af68677,True,True
001-221637,P1-1,San Marino,,,,,False,False,abf2dac2c2b5de215f383d36a052b3bd7b8d55bfc345175577c7defc0af68677,True,True
001-222134,P1-1,Bulgaria,,,,,False,False,f73665636098e511d8442fec6a03a21c15a309cde40cbaf8ecb026efd5dd8789,True,True
001-222138,8,Ukraine,,,,,False,False,4f05de3f54b90845702b414976d7ce551a18b8655d7754d64aa4698f186ffc0b,False,False
001-222312,10,Germany,,,,,False,False,62d145d292c192688e231290ad5b7f4a18f50b7191b3dcdcdc8445a68ad3a721,True,True
001-222775,6,Greece,,,,,False,False,d0cdb20707c8f4b20cc2a96f65cba6e73e3d20552baa380b40b6969007aeee13,True,True
001-222790,6,Czechia,,,,,False,False,fcd43517edddde176ec255d65cd92157402f2649f3597b386d0ae0293190e261,True,True
001-222894,P1-1,Italy,,,,,False,False,a5eaa3f47fa887550d0caa76e21707c0d9a31f52ce234af4056f83ded0e946cd,True,True
001-222898,5,Georgia,,,,,False,False,221933896007ef4e4eb78b1db26633f9bd444e0256f0670e717fe1b75d61ae1f,True,True
001-222915,P1-1,Slovakia,,,,,False,False,0fee1387ca176b0892edc20e27b35feb5eb3dda00a3cc655f9272276408a4e53,True,True
001-222917,5,Ukraine,,,,,False,False,7f52c774515a84e9385e399879517a05a7bd20c0a6f5c16904af2af8ac24d2a3,False,False
001-222920,3,Ukraine,,,,,False,False,d66ecfc2daf724c20d5bed1c6cc6d0a8f552d7589ab341e33424a8caa5c8c261,False,False
001-223027,8,France,,,,,False,False,232b099a3a0f34f92ff07b6fd58a0c7e8c8dd31ac59ceb6751f08412e80fb378,True,True
001-223259,10,Luxembourg,,,,,False,False,1f07780717121fc11e58d416d189a39040b72274bed47103646159ad7a8079cc,True,True
001-223278,P1-1,Bulgaria,,,,,False,False,5b2b4bb8268f375e19cd64ad9c13062a6eab97645ef85901c3d7f40bcaa85b07,True,True
001-223284,P1-1,Azerbaijan,,,,,False,False,a5180f9010caea40d7b42f7f94395608381be32dd981441ddda8e1c1a7413fed,True,True
001-223361,3,Russia,,border,Abkhaz; Abkhazia,,True,True,69a293e03f8fcb17cd9c035f504a2bcb299d64798240b0514da0cede43cd0272,False,False
001-223361,5,Russia,,border,Abkhaz; Abkhazia,,True,True,69a293e03f8fcb17cd9c035f504a2bcb299d64798240b0514da0cede43cd0272,False,False
001-223361,6,Russia,,border,Abkhaz; Abkhazia,,True,True,69a293e03f8fcb17cd9c035f504a2bcb299d64798240b0514da0cede43cd0272,False,False
001-223379,8,Ukraine,,,,,False,False,fab0e81084a15f58c7f6354f52b00d24751437042a6e3cb6106e79a8634351a9,False,False
001-223380,8,Ireland,,asylum; deportation,,UK,True,True,d8f4023df6ede2eb0e1bcf0fa13b63d467f0c0bbac95d88c10708ac0338f0548,True,True
001-223435,6,Greece,,,,,False,False,e25ef0bc590197123f44eb94b3e7ee11a8d26dbb615ce837463a5b812a8ff5e6,True,True
001-223716,P4-4,Italy,,asylum; expulsion,,,True,True,e5f9424506fc330701bba99ce3e11d30522e320120bafa59aafb91d787b5307b,True,True
001-224091,8,Latvia,,,,,False,False,e5a75734730129ade5cfe2d0bd1c193ac0a10727155980d0b797f14137c088d2,True,True
001-224365,2,Armenia,,,,,False,False,25bec058cd5584456c67c013a9ecc4a8c908c345dbc7b73b3e1d5e3d4d26a386,True,True
001-224366,8,Azerbaijan,,,,,False,False,f8011518b8ac111348e220560a68a708703c386ee7b015788d41d835d25a9745,True,True
001-224505,6,Germany,,,,,False,False,e66e536b5290099cbf65d51333a057610ad144ad7304aedf6e656fb60374604c,True,True
001-224554,7,Croatia,,,,,False,False,37b63c8285c985d84a133b9b2819cde62c674e03dd94c24a528f3a0b67b526a8,True,True
001-224576,6,Russia,,,,,False,False,963840db9b232d8b59ec4b05d12e37d5d1658c00cb1255c5dcaf7907de4dc270,False,False
001-224580,P1-1,San Marino,,,,,False,False,ada94c0a85f081e80d047e9284560160bddb60c16a7c4a79685e5e0d66aef501,True,True
001-224581,3,Ukraine,,,,,False,False,778c275552414320d1bb424ae6288a66d41bea56c54157cc46f3fe69511ce4b7,False,False
001-224732,8,the Netherlands,polluted,,,,True,True,4dcfbe19ec0194a8d8640e090ae3c5519cac89e50ec699dcd0b6f6f12640fba4,True,True
001-224734,8,the Netherlands,polluted,,,,True,True,ddf000b2676ba37f113352d5003bbc27b5af3350ca6f26796d0ccd76f8d89ca6,True,True
001-224776,13,Cyprus,,,,,False,False,6d17c7182a2237e1b9915b92f99c9bc7e387564bbb7845288b02fb05dff27e53,True,True
001-224776,6,Cyprus,,,,,False,False,6d17c7182a2237e1b9915b92f99c9bc7e387564bbb7845288b02fb05dff27e53,True,True
001-224963,8,Croatia,,,,,False,False,55d88c914e8f279ae5f442a12dd5cdfbf7615c6d59234d564fe0916cf3aad05b,True,True
001-225318,6,Albania,,,,,False,False,b48209df73de9975f889e02c8c7d8dc1e802b6e8a2e61f0e59bb992e024c3166,True,True
001-225329,14,Ireland,,asylum; refugee,,,True,True,768d8ce7b6c8dcbae1c7fa3ec924a28ae9c32e3f168f463dceb0a122a6b98e38,True,True
001-225652,8,Switzerland,,Asylum; asylum; Refugee; refugee; refugees,,,True,True,1820099e3d1e904f359b2755b373371b6a45a1b693b781b8c99d770c53055534,True,True
001-225678,6,Ukraine,,,,,False,False,5ca6f5c98170695722bddf1870e3d51ce42764b52b563bacceb5dc01e3c9aa36,False,False
001-225772,6,Ukraine,,,,,False,False,f25e477e5e63ba5a897ae55848f8f85e493be4bfed1e387ab0f288f7d7f0539c,False,False
001-225807,34,Azerbaijan,,asylum,,,True,True,7eb44402164374ce6b523515b226d3d2bc22648bc3677338ce06edc8ec10b220,True,True
001-225900,13,Ukraine,,,,,False,False,165750a8bf06f12da91f2ed65a71211062de6af9c676da1a752daa0ea9a327d8,False,False
001-226011,14,Switzerland,,,,,False,False,78bf2d647afea9f10260c06d523d91878a20d7e85f69b201dd63c61c9392ad62,True,True
001-226093,6,Belgium,,asylum,,,True,True,f6cc53e17c3e9cf57dab8300838c157ef75d139714625629ddbb3ae312b9fa7a,True,True
001-226195,8,Denmark,,deported; expelled; expulsion,,,True,True,c2c842cb01d4897ccb905a7aeb5ecedff9a0ac13a4c74ef7da14681984ca5915,True,True
001-226474,P1-1,Malta,,,,,False,False,f3dccf12f6b196b67ca98331ea28f667bbfff0e4f79b61abf60649bb68e22fbd,True,True
001-227718,6,Türkiye,environmental; fauna; pollution,,,,True,True,923e54f938cd77cd06e45924b4310aa30fb82302c4ec8fd158dc541a0128a86e,True,False
001-227719,3,Denmark,,,,,False,False,c8f0719147930ca3342395eb38a3174a5438aa51ceb2870e2b17f545e62210bf,True,True
001-227753,13,Ukraine,,,,,False,False,19e66b411e85aa4102e5215cdd9ba40d6c61e2936168c40e2f9a7dd79c4ec277,False,False
001-228118,13,Armenia,,,Karabakh; Nagorno,,True,True,dcf4e9107b824aec2e68d7124b8b25b682f686ff6b60250646d408144ca41071,True,True
001-228151,3,the Republic of Moldova,,,,,False,False,3faf200352559eff3ae823d8c90980b87e43edabcad21d915dab0eaf3852f9fb,True,True
001-228155,8,Italy,contaminated; contamination; environmental; Environmental; hazardous; pollution,,,,True,True,d1f4f6c55ecec788fda87cf554a4749d82c38067fa0ea879642c333790ba7af6,True,True
001-228167,5,Italy,,asylum; expulsion; Repatriation; repatriation,,,True,True,6b3c46fffad234d0df4fdb5eb0b85a05e156ab7c78c7f9993767950b07b28a9c,True,True
001-228357,3,the Netherlands,,asylum; expelled; expulsion,,,True,True,58fd15bf5cdd905b276fb58bfbcac4ef3021b5e8b86f07025763d6df48dafb60,True,True
001-228530,10,Germany,,,,,False,False,4c07b7a461c8cdd14992780c433b445dd3ced53333769972721b49f21565af2a,True,True
001-228673,5,Russia,,,,Ukraine,True,True,15434fbb98f09a418af6a50ac580bac547a99144a47cc6b3d448b1cb87c34d96,False,False
001-228683,3,Ukraine,,asylum; extraditable; extradite; extradition,,US,True,True,2dbf5248df4688ebb7687294c4e8a77d740b96785b83b6970f5363c44c9dcaa1,False,False
